Tiempo (s),Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
776.351,28.07,,37.94,0.0,0
776.664,27.65,,50.46,0.0,0
776.98,27.98,,40.56,0.0,0
776.984,28.01,,39.52,90.0,0
777.29,27.77,,46.89,90.0,0
777.601,27.93,,42.25,90.0,0
777.928,27.91,,42.78,90.0,0
778.237,27.91,,42.79,0.0,0
778.548,28.33,,30.24,0.0,0
778.859,27.94,,41.71,0.0,0
779.168,28.01,,39.61,0.0,0
779.478,28.0,,40.13,0.0,0
779.791,27.94,,41.71,0.0,0
780.189,27.94,,41.72,0.0,0
780.426,27.87,,43.81,0.0,0
780.735,27.98,,40.69,0.0,0
781.052,28.01,,39.64,0.0,0
781.361,28.1,,37.04,30.0,0
781.672,28.24,,32.8,30.0,0
781.983,28.05,,38.48,30.0,0
782.298,27.72,,48.43,180.0,0
782.606,27.63,,51.06,180.0,0
782.915,27.16,,65.27,180.0,0
783.23,27.54,,53.86,0.0,0
783.54,27.91,,42.95,0.0,0
783.852,27.89,,43.47,0.0,0
784.173,28.29,,31.43,0.0,0
784.489,28.35,,29.82,0.0,0
784.798,28.29,,31.34,0.0,0
785.109,28.4,,28.13,0.0,0
785.422,28.4,,28.09,90.0,0
785.425,28.0,,40.1,90.0,0
785.733,28.35,,29.62,90.0,0
786.041,28.29,,31.17,0.0,0
786.356,28.31,,30.6,0.0,0
786.677,28.33,,30.05,0.0,0
786.987,28.29,,31.08,0.0,0
787.3,27.93,,42.04,30.0,0
787.613,28.33,,29.98,30.0,0
787.926,27.93,,41.99,30.0,0
788.235,27.58,,52.46,0.0,0
788.546,27.56,,53.02,0.0,0
788.859,27.49,,55.18,0.0,0
789.172,27.58,,52.64,30.0,0
789.484,27.89,,43.29,30.0,0
789.792,27.98,,40.7,30.0,0
790.104,27.98,,40.7,30.0,0
790.414,28.0,,40.18,0.0,0
790.739,28.05,,38.6,0.0,0
791.053,28.29,,31.23,0.0,0
791.364,27.96,,41.16,30.0,0
791.676,27.93,,42.2,30.0,0
791.988,27.89,,43.26,30.0,0
792.301,27.98,,40.67,0.0,0
792.612,28.07,,38.07,0.0,0
792.923,28.4,,28.12,0.0,0
793.235,28.08,,37.5,0.0,0
793.544,28.13,,35.93,180.0,0
793.855,27.75,,47.47,180.0,0
794.178,27.39,,58.48,180.0,0
794.18,27.79,,46.47,180.0,0
794.49,27.7,,49.1,180.0,0
794.798,27.95,,41.78,180.0,0
795.11,28.36,,29.19,0.0,0
795.419,28.31,,30.74,0.0,0
795.733,28.31,,30.71,0.0,0
796.043,28.42,,27.5,0.0,0
796.351,28.12,,36.39,180.0,0
796.674,28.54,,23.72,180.0,0
796.982,28.52,,24.19,180.0,0
797.292,28.5,,24.67,240.0,0
797.603,28.45,,26.18,240.0,0
797.916,28.47,,25.6,240.0,0
798.239,28.5,,24.48,390.0,0
798.55,26.82,,75.15,390.0,0
798.858,27.11,,66.37,390.0,0
799.169,27.08,,67.52,180.0,0
799.477,27.48,,55.58,180.0,0
799.804,28.9,,12.91,180.0,0
800.112,28.62,,21.2,180.0,0
800.427,28.26,,32.14,150.0,0
800.733,27.87,,43.63,150.0,0
801.046,27.54,,53.59,150.0,0
801.356,27.63,,51.04,0.0,0
801.668,28.01,,39.54,0.0,0
801.979,28.15,,35.37,0.0,0
802.29,28.1,,36.92,120.0,0
802.602,27.7,,48.95,120.0,0
802.929,27.68,,49.5,120.0,0
802.931,27.81,,45.86,120.0,0
803.238,27.87,,43.8,120.0,0
803.553,28.26,,32.3,120.0,0
803.865,27.89,,43.29,120.0,0
804.178,28.01,,39.61,0.0,0
804.488,27.95,,41.69,0.0,0
804.8,28.03,,39.04,0.0,0
805.11,28.05,,38.52,0.0,0
805.422,28.1,,36.95,0.0,0
805.732,27.86,,44.34,0.0,0
806.043,27.46,,56.44,0.0,0
806.353,27.82,,45.46,60.0,0
806.665,27.74,,48.08,60.0,0
806.989,28.08,,37.62,60.0,0
807.301,28.45,,26.59,0.0,0
807.611,28.38,,28.66,0.0,0
807.921,28.48,,25.51,0.0,0
808.233,28.57,,22.81,390.0,0
808.543,28.49,,25.31,390.0,0
808.858,28.17,,34.69,390.0,0
809.167,28.57,,22.58,390.0,0
809.48,28.49,,25.17,420.0,0
809.79,28.57,,22.52,420.0,0
810.115,28.52,,24.0,420.0,0
810.426,28.45,,26.08,120.0,0
810.734,28.1,,36.52,120.0,0
811.045,28.2,,33.37,120.0,0
811.052,27.94,,41.21,180.0,0
811.355,27.56,,52.76,180.0,0
811.669,27.91,,42.32,180.0,0
811.992,27.68,,49.11,180.0,0
812.32,28.01,,39.16,60.0,0
812.645,28.14,,35.51,60.0,0
812.954,28.1,,36.53,60.0,0
813.263,28.14,,35.48,150.0,0
813.575,28.15,,34.94,150.0,0
813.89,27.98,,40.13,150.0,0
814.2,28.4,,27.53,120.0,0
814.512,28.22,,32.75,120.0,0
814.826,27.75,,46.87,120.0,0
815.135,28.19,,33.8,120.0,0
815.447,27.74,,47.42,60.0,0
815.758,28.03,,38.49,60.0,0
816.07,28.36,,28.54,60.0,0
816.394,28.03,,38.48,0.0,0
816.704,28.29,,30.65,0.0,0
817.014,27.89,,42.71,0.0,0
817.326,27.91,,42.2,0.0,0
817.638,27.46,,55.84,0.0,0
817.947,27.67,,49.55,0.0,0
818.258,27.96,,40.68,0.0,0
818.585,28.35,,29.14,0.0,0
818.895,28.42,,27.03,0.0,0
818.897,28.24,,32.25,0.0,0
819.206,28.27,,31.17,150.0,0
819.52,27.89,,42.67,150.0,0
819.828,28.08,,36.92,150.0,0
820.139,28.31,,30.08,0.0,0
820.449,28.34,,28.97,0.0,0
820.761,28.43,,26.33,0.0,0
821.072,28.48,,24.71,0.0,0
821.384,28.17,,34.11,90.0,0
821.713,28.38,,27.75,90.0,0
822.019,28.24,,31.87,90.0,0
822.33,28.24,,31.85,30.0,0
822.642,28.15,,34.42,30.0,0
822.955,27.93,,41.25,30.0,0
823.265,28.05,,37.63,0.0,0
823.578,27.77,,46.01,0.0,0
823.889,27.89,,42.39,0.0,0
824.2,27.79,,45.54,0.0,0
824.512,28.21,,32.95,60.0,0
824.821,28.19,,33.48,60.0,0
825.133,28.1,,36.06,60.0,0
825.461,28.14,,35.01,30.0,0
825.771,28.06,,37.11,30.0,0
826.084,27.96,,40.23,30.0,0
826.391,28.14,,34.94,300.0,0
826.7,28.4,,27.05,300.0,0
827.011,28.02,,38.54,300.0,0
827.321,28.14,,34.9,300.0,0
827.648,28.08,,36.47,330.0,0
827.65,28.03,,38.01,330.0,0
827.956,27.98,,39.56,330.0,0
828.27,28.29,,30.1,150.0,0
828.582,27.77,,45.75,150.0,0
828.893,27.91,,41.62,150.0,0
829.204,27.95,,40.66,30.0,0
829.516,27.54,,52.73,30.0,0
829.826,27.72,,47.6,30.0,0
830.139,28.01,,38.69,30.0,0
830.454,28.01,,38.69,30.0,0
830.764,28.29,,30.32,30.0,0
831.074,28.26,,31.33,30.0,0
831.385,28.22,,32.37,180.0,0
831.7,28.14,,34.94,180.0,0
832.022,28.26,,31.23,180.0,0
832.332,28.28,,30.67,0.0,0
832.643,28.26,,31.17,0.0,0
832.95,28.36,,28.03,0.0,0
833.262,28.33,,29.05,0.0,0
833.584,28.34,,28.5,0.0,0
833.895,28.08,,36.28,0.0,0
834.211,28.38,,27.36,0.0,0
834.535,28.01,,38.32,120.0,0
834.843,28.01,,38.32,120.0,0
835.152,27.72,,47.25,120.0,0
835.475,27.35,,58.3,150.0,0
835.48,27.7,,47.89,150.0,0
835.787,27.79,,45.32,150.0,0
836.097,27.75,,46.38,60.0,0
836.405,28.12,,35.38,60.0,0
836.715,27.98,,39.58,60.0,0
837.023,27.87,,42.7,60.0,0
837.339,28.19,,33.28,240.0,0
837.658,27.87,,42.71,240.0,0
837.969,28.01,,38.52,240.0,0
838.281,28.19,,33.31,60.0,0
838.589,28.15,,34.35,60.0,0
838.898,28.07,,36.93,60.0,0
839.222,28.31,,29.61,90.0,0
839.533,27.75,,46.32,90.0,0
839.842,27.77,,45.81,90.0,0
840.155,27.67,,48.94,90.0,0
840.466,27.77,,45.82,150.0,0
840.788,27.86,,43.24,150.0,0
841.097,26.74,,76.92,150.0,0
841.406,27.21,,62.94,30.0,0
841.715,27.23,,62.49,30.0,0
842.026,27.56,,52.6,30.0,0
842.337,29.08,,7.05,0.0,0
842.65,28.55,,22.63,0.0,0
842.977,28.19,,33.58,0.0,0
843.286,28.17,,34.09,0.0,0
843.596,28.24,,31.95,2070.0,0
843.907,28.15,,34.53,2070.0,0
844.218,28.35,,28.7,2070.0,0
844.224,28.29,,30.25,8610.0,0
844.524,27.89,,42.29,8610.0,0
844.836,28.24,,31.83,8610.0,0
845.159,28.19,,33.38,2310.0,0
845.472,28.34,,28.62,2310.0,0
845.782,28.38,,27.55,2310.0,0
846.092,28.05,,37.47,2310.0,0
846.404,27.74,,46.87,210.0,0
846.712,28.0,,39.03,210.0,0
847.025,27.63,,50.06,210.0,0
847.351,27.63,,50.1,90.0,0
847.66,27.94,,40.73,90.0,0
847.969,27.58,,51.72,90.0,0
848.277,27.84,,43.89,0.0,0
848.586,28.01,,38.7,0.0,0
848.911,28.08,,36.59,0.0,0
849.214,28.08,,36.58,0.0,0
849.535,27.94,,40.78,210.0,0
849.843,27.84,,43.92,210.0,0
850.152,27.87,,42.88,210.0,0
850.464,27.96,,40.29,60.0,0
850.787,28.08,,36.61,60.0,0
851.095,28.1,,36.08,60.0,0
851.406,27.84,,43.95,210.0,0
851.717,27.79,,45.54,210.0,0
852.026,27.77,,46.09,210.0,0
852.338,28.03,,38.26,210.0,0
852.652,28.29,,30.38,90.0,0
852.963,28.48,,24.58,90.0,0
852.965,28.2,,32.91,90.0,0
853.277,27.91,,41.78,60.0,0
853.592,27.61,,50.71,60.0,0
853.909,27.87,,42.85,60.0,0
854.224,28.05,,37.6,60.0,0
854.534,28.38,,27.65,60.0,0
854.848,28.33,,29.17,60.0,0
855.157,28.29,,30.2,60.0,0
855.471,28.1,,35.94,300.0,0
855.777,28.38,,27.51,300.0,0
856.086,28.4,,26.95,300.0,0
856.398,28.4,,26.91,270.0,0
856.727,28.21,,32.59,270.0,0
857.051,28.21,,32.57,270.0,0
857.368,28.33,,28.86,180.0,0
857.679,28.26,,30.94,180.0,0
857.984,28.73,,16.78,180.0,0
858.3,28.5,,23.54,90.0,0
858.609,28.52,,22.97,90.0,0
858.924,27.86,,42.84,90.0,0
859.234,27.49,,53.87,90.0,0
859.543,27.46,,54.96,60.0,0
859.853,27.54,,52.41,60.0,0
860.176,27.8,,44.63,60.0,0
860.491,27.94,,40.49,0.0,0
860.497,27.89,,42.05,0.0,0
860.798,28.15,,34.18,0.0,0
861.106,27.96,,39.91,0.0,0
861.429,27.93,,40.95,0.0,0
861.738,28.0,,38.84,0.0,0
862.048,27.91,,41.48,0.0,0
862.36,28.01,,38.36,150.0,0
862.674,28.4,,26.84,150.0,0
862.984,28.05,,37.27,150.0,0
863.294,28.19,,33.05,570.0,0
863.606,28.08,,36.16,570.0,0
863.919,28.01,,38.26,570.0,0
864.227,28.07,,36.7,60.0,0
864.55,28.08,,36.17,60.0,0
864.861,27.61,,50.34,60.0,0
865.169,27.33,,58.76,60.0,0
865.483,27.67,,48.85,30.0,0
865.791,27.68,,48.36,30.0,0
866.116,28.07,,36.88,30.0,0
866.426,28.31,,29.53,30.0,0
866.736,28.24,,31.61,30.0,0
867.047,28.22,,32.11,30.0,0
867.354,28.1,,35.77,90.0,0
867.664,28.14,,34.69,90.0,0
867.989,27.79,,45.14,90.0,0
868.294,28.1,,35.71,90.0,0
868.602,28.26,,30.96,150.0,0
868.93,28.36,,27.82,150.0,0
869.24,28.48,,24.07,150.0,0
869.242,28.21,,32.43,60.0,0
869.543,27.8,,44.46,60.0,0
869.865,28.15,,33.98,60.0,0
870.172,27.89,,41.87,0.0,0
870.485,27.84,,43.45,0.0,0
870.798,27.96,,39.82,0.0,0
871.109,27.58,,51.36,0.0,0
871.422,27.77,,45.63,60.0,0
871.733,27.8,,44.61,60.0,0
872.044,27.65,,49.34,60.0,0
872.355,28.07,,36.78,60.0,0
872.679,27.75,,46.2,60.0,0
872.99,27.98,,39.42,60.0,0
873.302,28.0,,38.9,90.0,0
873.609,28.14,,34.69,90.0,0
873.922,28.17,,33.64,90.0,0
874.231,28.24,,31.51,90.0,0
874.541,28.24,,31.48,60.0,0
874.852,28.1,,35.69,60.0,0
875.164,28.27,,30.41,60.0,0
875.489,28.03,,37.73,120.0,0
875.801,28.12,,35.12,120.0,0
876.114,27.93,,40.88,120.0,0
876.426,27.87,,42.44,90.0,0
876.736,27.73,,46.69,90.0,0
877.047,27.73,,46.72,90.0,0
877.359,28.0,,38.87,90.0,0
877.668,28.08,,36.27,120.0,0
877.982,28.08,,36.26,120.0,0
877.986,27.98,,39.39,120.0,0
878.29,28.0,,38.86,240.0,0
878.616,28.0,,38.86,240.0,0
878.924,28.34,,28.38,240.0,0
879.234,28.41,,26.23,180.0,0
879.542,28.4,,26.67,180.0,0
879.853,28.38,,27.15,180.0,0
880.164,28.43,,25.53,180.0,0
880.475,28.15,,33.88,600.0,0
880.803,28.54,,22.32,600.0,0
881.114,28.59,,20.66,600.0,0
881.425,28.14,,34.23,90.0,0
881.733,28.19,,32.65,90.0,0
882.043,27.84,,43.14,90.0,0
882.352,27.82,,43.7,3270.0,0
882.666,27.84,,43.2,3270.0,0
882.989,27.75,,45.82,3270.0,0
883.298,27.72,,46.89,3270.0,0
883.608,28.17,,33.25,60.0,0
883.917,27.93,,40.61,60.0,0
884.226,27.95,,40.1,60.0,0
884.552,27.93,,40.62,30.0,0
884.86,27.49,,53.78,30.0,0
885.168,27.91,,41.29,30.0,0
885.481,28.08,,36.05,0.0,0
885.806,28.03,,37.6,0.0,0
886.116,28.34,,28.16,0.0,0
886.123,28.14,,34.43,120.0,0
886.427,28.14,,34.42,120.0,0
886.733,28.31,,29.18,120.0,0
887.046,28.29,,29.67,120.0,0
887.361,28.2,,32.25,150.0,0
887.673,28.41,,25.94,150.0,0
887.984,28.05,,36.93,150.0,0
888.292,27.54,,52.09,420.0,0
888.602,27.82,,43.75,420.0,0
888.929,27.49,,53.69,420.0,0
889.238,27.82,,43.78,0.0,0
889.551,28.01,,38.07,0.0,0
889.861,28.4,,26.5,0.0,0
890.167,28.36,,27.49,0.0,0
890.477,28.38,,26.93,360.0,0
890.803,28.24,,31.06,360.0,0
891.113,28.17,,33.14,360.0,0
891.421,28.33,,28.46,90.0,0
891.732,28.29,,29.49,90.0,0
892.044,28.34,,27.9,90.0,0
892.366,28.43,,25.22,150.0,0
892.675,28.26,,30.37,150.0,0
892.987,28.02,,37.61,150.0,0
893.298,28.35,,27.64,150.0,0
893.606,28.15,,33.4,30.0,0
893.916,28.15,,33.39,30.0,0
894.242,27.7,,47.02,30.0,0
894.552,27.47,,53.91,30.0,0
894.859,27.67,,48.17,30.0,0
894.868,27.79,,44.57,30.0,0
895.169,27.8,,44.08,30.0,0
895.481,28.19,,32.56,30.0,0
895.793,28.05,,36.69,30.0,0
896.118,28.14,,34.08,30.0,0
896.427,28.48,,23.59,120.0,0
896.737,28.08,,35.59,120.0,0
897.048,28.19,,32.47,120.0,0
897.359,27.63,,49.23,150.0,0
897.671,27.68,,47.68,150.0,0
897.98,27.75,,45.63,150.0,0
898.292,28.03,,37.26,60.0,0
898.602,28.38,,26.8,60.0,0
898.927,27.91,,40.9,60.0,0
899.234,27.84,,42.99,60.0,0
899.545,27.79,,44.59,150.0,0
899.856,27.72,,46.69,150.0,0
900.167,28.0,,38.37,150.0,0
900.476,27.98,,38.89,90.0,0
900.802,27.68,,47.79,90.0,0
901.115,28.17,,33.12,90.0,0
901.422,27.75,,45.68,0.0,0
901.734,28.1,,35.23,0.0,0
902.045,28.5,,23.15,0.0,0
902.356,28.14,,34.16,0.0,0
902.667,28.17,,33.11,300.0,0
902.978,28.28,,29.91,300.0,0
903.305,28.21,,31.95,300.0,0
903.31,28.07,,36.09,0.0,0
903.63,28.4,,26.13,0.0,0
903.94,28.05,,36.63,0.0,0
904.247,28.0,,38.18,300.0,0
904.558,28.12,,34.54,300.0,0
904.867,28.21,,31.88,300.0,0
905.193,28.1,,34.99,300.0,0
905.505,28.22,,31.34,90.0,0
905.813,27.87,,41.81,90.0,0
906.118,27.49,,53.39,90.0,0
906.431,27.73,,46.12,30.0,0
906.758,27.65,,48.75,30.0,0
907.064,27.94,,39.88,30.0,0
907.374,27.87,,41.97,150.0,0
907.684,28.34,,27.79,150.0,0
907.996,28.38,,26.71,150.0,0
908.305,28.43,,25.09,150.0,0
908.631,28.41,,25.57,480.0,0
908.943,28.43,,25.0,480.0,0
909.25,28.43,,24.96,480.0,0
909.558,28.4,,25.97,60.0,0
909.87,28.76,,14.91,60.0,0
910.193,28.41,,25.33,60.0,0
910.502,28.61,,19.52,570.0,0
910.814,28.26,,29.92,570.0,0
911.122,27.94,,39.35,570.0,0
911.434,28.26,,29.92,570.0,0
911.743,27.94,,39.3,240.0,0
911.751,27.98,,38.26,240.0,0
912.056,27.61,,49.28,240.0,0
912.381,27.2,,61.86,180.0,0
912.691,27.65,,48.32,180.0,0
913.005,27.63,,48.87,180.0,0
913.318,27.91,,40.57,60.0,0
913.624,28.1,,34.86,60.0,0
913.938,28.07,,35.91,60.0,0
914.247,28.03,,36.94,60.0,0
914.559,28.38,,26.47,30.0,0
914.868,28.03,,36.89,30.0,0
915.193,28.03,,36.89,30.0,0
915.506,28.17,,32.71,360.0,0
915.817,28.13,,33.75,360.0,0
916.128,28.1,,34.78,360.0,0
916.436,28.17,,32.61,60.0,0
916.75,28.17,,32.59,60.0,0
917.06,26.62,,79.1,60.0,0
917.369,26.97,,68.77,0.0,0
917.691,26.8,,74.15,0.0,0
918.0,27.34,,58.07,0.0,0
918.311,28.95,,9.5,0.0,0
918.622,28.68,,17.8,0.0,0
918.932,28.4,,26.08,0.0,0
919.242,28.07,,36.01,0.0,0
919.566,27.81,,43.89,270.0,0
919.876,27.75,,45.47,270.0,0
920.185,28.15,,33.45,270.0,0
920.192,28.45,,24.53,30.0,0
920.494,28.36,,27.08,30.0,0
920.804,28.24,,30.73,30.0,0
921.132,28.29,,29.12,30.0,0
921.439,28.0,,38.0,30.0,0
921.751,28.38,,26.47,30.0,0
922.065,28.4,,25.91,30.0,0
922.379,27.98,,38.41,330.0,0
922.69,27.93,,39.97,330.0,0
923.002,28.05,,36.26,330.0,0
923.312,27.76,,45.15,420.0,0
923.62,27.98,,38.36,420.0,0
923.93,28.12,,34.2,420.0,0
924.243,27.68,,47.35,420.0,0
924.563,28.07,,35.84,60.0,0
924.876,27.87,,41.61,60.0,0
925.189,28.19,,32.18,60.0,0
925.496,28.55,,21.13,60.0,0
925.808,28.55,,21.07,60.0,0
926.119,28.47,,23.62,60.0,0
926.445,28.48,,23.05,0.0,0
926.754,28.55,,20.91,0.0,0
927.069,28.33,,27.63,0.0,0
927.376,28.71,,16.04,0.0,0
927.689,28.73,,15.44,60.0,0
927.999,28.61,,19.01,60.0,0
928.307,28.07,,35.17,60.0,0
928.619,27.98,,37.81,4230.0,0
928.931,27.61,,48.83,4230.0,0
928.936,28.07,,35.21,4230.0,0
929.246,28.08,,34.69,1890.0,0
929.555,27.98,,37.83,1890.0,0
929.88,27.94,,38.87,1890.0,0
930.194,27.56,,50.46,1890.0,0
930.504,27.94,,38.97,150.0,0
930.813,27.8,,43.15,150.0,0
931.126,28.07,,35.31,150.0,0
931.439,28.0,,37.38,30.0,0
931.748,27.87,,41.08,30.0,0
932.06,27.93,,39.53,30.0,0
932.369,28.29,,28.55,150.0,0
932.679,27.96,,38.5,150.0,0
932.991,27.73,,45.3,150.0,0
933.305,27.98,,37.99,150.0,0
933.631,27.73,,45.33,30.0,0
933.941,28.01,,36.99,30.0,0
934.25,28.4,,25.44,30.0,0
934.563,28.12,,33.78,30.0,0
934.875,28.15,,32.72,30.0,0
935.184,27.98,,37.96,30.0,0
935.494,27.96,,38.48,270.0,0
935.807,27.84,,42.18,270.0,0
936.132,27.79,,43.76,270.0,0
936.443,28.0,,37.48,270.0,0
936.753,28.33,,27.52,90.0,0
937.068,28.47,,23.33,90.0,0
937.375,28.01,,36.9,90.0,0
937.377,28.05,,35.84,240.0,0
937.688,27.74,,45.27,240.0,0
938.0,28.01,,36.9,240.0,0
938.309,28.4,,25.38,390.0,0
938.621,28.43,,24.23,390.0,0
938.933,28.42,,24.7,390.0,0
939.243,28.49,,22.55,390.0,0
939.569,28.05,,35.57,240.0,0
939.879,28.54,,20.84,240.0,0
940.188,28.21,,30.77,240.0,0
940.498,27.89,,40.22,0.0,0
940.808,28.0,,37.12,0.0,0
941.13,27.49,,52.36,0.0,0
941.439,27.35,,56.57,270.0,0
941.751,27.48,,52.97,270.0,0
942.063,27.86,,41.47,270.0,0
942.376,27.86,,41.49,270.0,0
942.686,28.22,,30.54,30.0,0
943.002,28.24,,30.03,30.0,0
943.306,27.91,,39.99,30.0,0
943.622,27.89,,40.52,0.0,0
943.945,27.94,,38.95,0.0,0
944.254,27.93,,39.47,0.0,0
944.565,27.93,,39.43,210.0,0
944.877,28.24,,30.03,210.0,0
945.187,27.89,,40.48,210.0,0
945.497,27.89,,40.49,60.0,0
945.808,27.86,,41.55,60.0,0
946.119,27.93,,39.47,60.0,0
946.124,27.96,,38.44,60.0,0
946.432,28.43,,24.24,0.0,0
946.756,28.15,,32.6,0.0,0
947.068,28.19,,31.54,0.0,0
947.377,28.01,,36.8,180.0,0
947.69,27.53,,51.52,180.0,0
947.995,27.42,,54.69,180.0,0
948.306,27.79,,43.74,360.0,0
948.619,27.65,,47.92,360.0,0
948.934,28.28,,29.08,360.0,0
949.248,28.33,,27.5,360.0,0
949.559,28.35,,26.94,90.0,0
949.868,28.38,,25.86,90.0,0
950.196,28.34,,26.88,90.0,0
950.507,28.34,,26.86,630.0,0
950.817,28.29,,28.41,630.0,0
951.126,28.31,,27.86,630.0,0
951.436,28.36,,26.25,150.0,0
951.747,28.31,,27.77,150.0,0
952.06,27.96,,38.21,150.0,0
952.369,28.36,,26.14,150.0,0
952.691,27.94,,38.67,510.0,0
952.999,27.98,,37.64,510.0,0
953.312,27.75,,44.44,510.0,0
953.623,27.35,,56.57,330.0,0
953.943,27.77,,44.07,330.0,0
954.256,27.89,,40.44,330.0,0
954.26,27.84,,42.01,0.0,0
954.562,28.21,,31.01,0.0,0
954.873,28.21,,30.95,0.0,0
955.186,28.1,,34.07,0.0,0
955.493,28.47,,23.06,0.0,0
955.804,28.12,,33.51,0.0,0
956.128,28.22,,30.37,0.0,0
956.441,28.06,,35.07,120.0,0
956.751,28.12,,33.48,120.0,0
957.063,28.03,,36.07,120.0,0
957.37,28.19,,31.34,270.0,0
957.695,27.94,,38.66,270.0,0
958.006,27.84,,41.84,270.0,0
958.314,27.86,,41.33,270.0,0
958.622,27.98,,37.65,180.0,0
958.931,27.98,,37.65,180.0,0
959.243,27.67,,47.07,180.0,0
959.554,28.03,,36.11,360.0,0
959.879,27.7,,46.09,360.0,0
960.187,27.68,,46.64,360.0,0
960.498,27.93,,39.33,300.0,0
960.807,28.08,,34.64,300.0,0
961.129,28.1,,34.11,300.0,0
961.438,28.54,,20.98,300.0,0
961.75,28.52,,21.46,30.0,0
962.062,28.45,,23.49,30.0,0
962.371,28.36,,26.0,30.0,0
962.683,28.33,,27.02,150.0,0
963.006,28.05,,35.37,150.0,0
963.009,28.47,,22.75,150.0,0
963.316,28.42,,24.29,180.0,0
963.624,28.05,,35.23,180.0,0
963.93,28.08,,34.18,180.0,0
964.244,27.67,,46.78,180.0,0
964.555,27.32,,57.27,810.0,0
964.878,27.74,,44.77,810.0,0
965.19,27.6,,48.98,810.0,0
965.5,27.58,,49.54,0.0,0
965.807,27.87,,40.71,0.0,0
966.117,27.58,,49.65,0.0,0
966.443,27.87,,40.8,0.0,0
966.754,27.89,,40.29,0.0,0
967.061,27.96,,38.2,0.0,0
967.373,28.0,,37.16,0.0,0
967.68,27.98,,37.68,0.0,0
968.005,27.96,,38.21,0.0,0
968.319,28.15,,32.43,0.0,0
968.629,28.03,,36.07,0.0,0
968.939,28.07,,35.01,0.0,0
969.25,28.08,,34.48,0.0,0
969.557,28.05,,35.53,60.0,0
969.873,28.26,,29.23,60.0,0
970.185,28.03,,36.03,60.0,0
970.492,28.06,,34.98,60.0,0
970.816,27.77,,43.88,0.0,0
971.125,27.8,,42.87,0.0,0
971.435,27.65,,47.61,0.0,0
971.744,27.63,,48.17,30.0,0
971.746,27.91,,39.83,30.0,0
972.056,28.21,,30.93,30.0,0
972.383,28.31,,27.74,30.0,0
972.692,28.24,,29.79,30.0,0
973.003,28.24,,29.76,30.0,0
973.313,27.84,,41.75,30.0,0
973.625,28.22,,30.26,89.91,0
973.935,28.5,,21.86,89.91,0
974.246,28.14,,32.79,89.91,0
974.556,28.61,,18.65,0.0,0
974.869,28.26,,29.06,0.0,0
975.182,28.29,,27.98,0.0,0
975.491,28.33,,26.92,180.0,0
975.817,28.0,,36.87,180.0,0
976.129,27.94,,38.42,180.0,0
976.437,27.54,,50.47,390.0,0
976.741,27.6,,48.96,390.0,0
977.062,27.68,,46.45,390.0,0
977.374,27.65,,47.52,390.0,0
977.683,27.75,,44.43,60.0,0
977.995,28.0,,37.12,60.0,0
978.307,27.84,,41.82,60.0,0
978.631,28.05,,35.61,30.0,0
978.942,28.34,,26.68,30.0,0
979.257,28.05,,35.54,30.0,0
979.565,28.03,,36.05,0.0,0
979.876,28.08,,34.46,0.0,0
980.188,27.89,,40.2,0.0,0
980.19,28.0,,37.09,0.0,0
980.5,28.4,,25.03,0.0,0
980.811,28.08,,34.45,0.0,0
981.121,28.2,,30.8,0.0,0
981.43,28.24,,29.69,60.0,0
981.756,27.99,,37.04,60.0,0
982.067,27.93,,39.12,60.0,0
982.38,27.93,,39.12,30.0,0
982.688,27.63,,48.06,30.0,0
982.997,27.37,,55.95,30.0,0
983.31,27.74,,45.01,30.0,0
983.622,27.65,,47.63,0.0,0
983.942,27.91,,39.8,0.0,0
984.251,28.0,,37.21,0.0,0
984.561,28.27,,28.83,0.0,0
984.873,28.33,,27.24,0.0,0
985.18,28.27,,28.79,0.0,0
985.493,28.33,,27.19,30.0,0
985.82,28.45,,23.47,30.0,0
986.125,28.41,,24.49,30.0,0
986.434,28.46,,22.87,30.0,0
986.746,28.6,,18.62,90.0,0
987.054,28.27,,28.52,90.0,0
987.38,28.55,,20.09,90.0,0
987.693,28.19,,30.99,930.0,0
988.003,27.89,,39.86,930.0,0
988.316,26.69,,76.01,930.0,0
988.632,26.69,,76.14,1650.0,0
988.637,27.0,,66.97,1650.0,0
988.939,27.32,,57.66,1650.0,0
989.25,28.52,,21.59,1650.0,0
989.564,28.12,,33.58,0.0,0
989.869,27.89,,40.35,0.0,0
990.18,27.53,,51.4,0.0,0
990.491,27.53,,51.45,30.0,0
990.816,27.91,,39.98,30.0,0
991.124,27.94,,38.95,30.0,0
991.433,28.33,,27.44,60.0,0
991.743,28.0,,37.34,60.0,0
992.068,28.01,,36.81,60.0,0
992.377,27.95,,38.89,60.0,0
992.688,27.96,,38.37,30.0,0
992.998,27.84,,42.01,30.0,0
993.311,27.75,,44.67,30.0,0
993.621,27.82,,42.61,60.0,0
993.936,27.68,,46.85,60.0,0
994.246,27.79,,43.76,60.0,0
994.569,27.54,,51.1,150.0,0
994.894,27.86,,41.72,150.0,0
995.203,27.56,,50.6,150.0,0
995.513,27.82,,42.78,150.0,0
995.824,28.07,,35.48,0.0,0
996.134,27.72,,45.94,0.0,0
996.458,28.1,,34.46,0.0,0
